"EPC","Time","Antenna","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)","DopplerShift(Hz)","Velocity"
"FFFFFFFFFFFFFFFFE2000005","1448518732831176","1","-65","2.09234979467601","119.8828125","481","-0.0123382684833235"
"FFFFFFFFFFFFFFFFE2000005","1448518732831176","1","-65","2.09234979467601","119.8828125","78","-0.0123382684833235"
"FFFFFFFFFFFFFFFFE2000005","1448518732831176","1","-65","2.09234979467601","119.8828125","78","-0.0123382684833235"
"FFFFFFFFFFFFFFFFE2000005","1448518732875995","1","-65","2.08621387152447","119.53125","78","0.0191127374863556"
"FFFFFFFFFFFFFFFFE2000005","1448518732875995","1","-65","2.08621387152447","119.53125","403","0.0191127374863556"
"FFFFFFFFFFFFFFFFE2000005","1448518732875995","1","-65","2.08621387152447","119.53125","403","0.0191127374863556"
"FFFFFFFFFFFFFFFFE2000005","1448518732924881","1","-65","2.04939833261522","117.421875","403","0.0100388536933964"
"FFFFFFFFFFFFFFFFE2000005","1448518732924881","1","-65","2.04939833261522","117.421875","208","0.0100388536933964"
"FFFFFFFFFFFFFFFFE2000005","1448518732924881","1","-64","2.04939833261522","117.421875","208","0.0100388536933964"
"FFFFFFFFFFFFFFFFE2000005","1448518732969201","1","-64","2.1475731030399","123.046875","208","-0.00183622448030671"
"FFFFFFFFFFFFFFFFE2000005","1448518732969201","1","-64","2.1475731030399","123.046875","0","-0.00183622448030671"
